,name,location,labels
8972,6824.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4485,2786.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6535,4630.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8165,6097.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2572,12311.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4843,3106.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12303,9822.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2892,1351.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3345,176.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2923,138.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7068,511.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3430,1836.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8522,6418.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1840,11653.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8446,635.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6217,4343.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9635,7420.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11835,9400.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1548,11390.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10098,7838.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
284,10252.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5082,3321.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5611,38.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11944,95.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8985,6836.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3424,1830.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4158,2490.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9160,6994.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10483,8184.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5850,4012.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7961,5913.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4209,2536.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4978,3229.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6344,4458.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5217,3444.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11868,9430.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9920,7678.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9313,7130.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7614,5601.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10897,8557.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5819,3987.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
398,10355.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6008,4156.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11352,8967.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7379,5390.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9159,6993.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10831,8498.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6902,4961.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7382,5392.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4813,3080.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11123,8760.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10820,8488.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9070,6912.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7712,5690.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11593,9183.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10152,7887.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1524,11369.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
729,10653.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6485,4586.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7434,544.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10491,8191.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
92,1008.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12086,9627.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10927,8584.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1050,10942.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10292,8011.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9377,7189.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
833,10747.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2857,132.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3534,193.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3998,2346.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7266,5288.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9743,7518.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1818,11633.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4985,3234.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4073,2413.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4669,2951.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8675,6557.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6171,4302.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9742,7517.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1488,11336.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5996,4145.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8996,6846.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8649,6533.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
714,1064.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3180,161.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8155,6088.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3655,2038.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3386,1796.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12063,9606.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10890,8550.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8535,643.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1201,11078.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9561,7354.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9047,6892.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1378,11237.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5912,4069.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4805,3073.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10037,7783.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
78,10067.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12367,9880.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
977,10877.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7678,5659.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4738,3011.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10460,8163.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12481,9983.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10688,8369.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
292,1026.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8992,6842.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7237,5261.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10947,8601.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
209,10185.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10744,8419.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1466,11316.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10634,832.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10715,8393.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1749,11571.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11826,9393.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4874,3134.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2876,1336.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2075,11866.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5921,4078.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1856,11668.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3535,1930.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2371,12131.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
28,10021.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1607,11443.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10958,8611.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5326,3541.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7453,5456.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3950,2303.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8392,6301.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3313,1730.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9950,7704.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10044,779.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11173,8805.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1098,10986.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
613,10549.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12151,9686.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8286,6205.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4435,2740.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4240,2565.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8272,6193.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5136,3370.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9455,7259.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7376,5388.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8069,601.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8292,6211.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2410,12166.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4181,2511.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11256,8880.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
93,10080.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5443,3648.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6932,4988.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6178,4308.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1409,11265.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1961,11763.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5687,3867.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8999,6849.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
182,10160.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12262,9786.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3851,2213.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11499,9099.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8277,6198.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11881,9442.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6596,4686.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7385,5396.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2769,12490.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11947,9501.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4856,3119.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5985,4135.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3414,1821.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2521,12266.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2607,12344.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1941,11744.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5690,3870.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10892,8552.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8850,6714.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3773,2144.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11739,9314.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5139,3373.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6867,4929.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
215,10190.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2002,1180.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8,10003.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
339,10301.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4027,2372.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3812,2179.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9145,6980.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10714,8392.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10050,7795.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10042,7788.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4816,3082.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5554,3747.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7956,591.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7926,5883.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4406,2714.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6177,4308.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1021,10916.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
866,10777.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10370,8082.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2566,12306.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6675,4756.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4234,256.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2080,11870.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3666,2048.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2359,1212.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11713,9291.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10090,7830.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
430,10384.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4199,2527.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
37,1003.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4095,2434.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2177,11958.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1123,11007.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12366,988.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6919,4977.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9986,7737.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10946,8600.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
962,10863.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6355,4468.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8160,6092.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9216,7043.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5728,3903.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
590,10528.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11478,908.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2024,1182.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5483,3684.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8111,6048.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9403,7211.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
565,10505.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7349,5363.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8805,6674.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9161,6995.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11205,8834.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8486,6387.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3693,2071.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1765,11586.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
160,10140.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5657,3840.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5914,4071.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3351,1765.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11395,9004.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2,10.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3474,1875.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5014,3260.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2611,12348.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11490,9090.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11049,8694.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10548,8242.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6710,4788.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1429,11283.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
674,10603.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9546,7340.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2178,11959.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
180,10159.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4737,3011.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8871,6733.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4159,2492.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9833,76.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10065,7808.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6559,4652.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12193,9723.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
654,10586.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6160,4292.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6211,4338.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5401,3609.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8193,6122.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7015,5061.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11039,8685.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10283,8003.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10242,7968.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1256,11127.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9719,7497.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2212,1199.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4771,3041.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4168,25.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1128,11011.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6744,4818.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9688,7469.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10997,8647.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
739,10662.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3955,2307.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
904,10810.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11968,9520.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9381,7192.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6401,4509.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10606,8295.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2807,1275.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1128,11011.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1300,11167.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8171,6101.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10551,8245.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
251,10222.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9043,6889.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6033,4179.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8643,6528.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6215,4341.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9937,7693.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
34,10027.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5018,3265.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10990,8640.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11695,9275.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11597,9187.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10592,8282.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7474,5476.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9710,7489.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9068,6910.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4615,2901.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10656,834.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4465,2768.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12076,9618.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11182,8813.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6096,4235.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5576,3767.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7459,5461.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9117,6955.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7866,5828.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7694,5674.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6682,4762.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6763,4836.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9086,6927.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10011,776.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4568,286.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4024,237.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
549,10491.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7078,5118.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7272,5293.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5685,3866.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
10602,8291.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9809,7578.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11684,9265.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7494,5494.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8002,5950.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11941,9497.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
9154,6989.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
12194,9724.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4513,2810.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
4391,2700.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
914,1082.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6527,4622.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3139,1573.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11461,9064.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1536,1138.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6863,4926.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6933,499.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1684,11512.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3392,1800.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
723,10648.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11818,9386.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
4918,3174.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
671,10600.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2316,12081.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12240,9766.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5715,3892.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10080,7821.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6234,436.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2153,11935.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
11186,8817.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5752,3926.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5089,3328.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
6973,5024.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
6257,438.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5466,3668.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10092,7832.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5953,4106.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1165,11045.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
3966,2317.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7622,5609.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11694,9274.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
2474,12223.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
7511,5509.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
8874,6736.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2745,12469.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11760,9333.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2227,12000.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
57,10048.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
3517,1914.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
723,10648.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11660,9243.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
12204,9733.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
814,1073.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
1463,11313.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9296,7115.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11792,9362.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11850,9414.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9181,7011.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5259,3482.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
1189,11067.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
8059,6001.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
441,10394.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
7621,5608.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9802,7571.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
10800,847.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
5936,4090.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
5954,4106.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
345,10307.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
2203,11981.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
59,1005.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
11514,9111.jpg,D:\vijay\happy_monk\datasets\Dog,Dog
9212,704.jpg,D:\vijay\happy_monk\datasets\Cat,Cat
